employee_id,first_name,last_name,email,phone_number,hire_date,job_id,salary,commission_pct,manager_id,department_id
542,Mary,Brown,mary.brown542@company.com,555-893-2003,2025-08-04,REP,45743.22,0.15,479,4
543,Robert,Lopez,robert.lopez543@company.com,555-407-6770,2021-07-25,HR,73670.38,,244,5
544,Elizabeth,Anderson,elizabeth.anderson544@company.com,555-301-4840,2025-06-06,SUP,36940.17,,41,5
545,Jennifer,Rodriguez,jennifer.rodriguez545@company.com,555-629-6152,2024-03-22,CEO,389257.88,,522,5
546,Patricia,Miller,patricia.miller546@company.com,555-423-1742,2024-06-03,HR,84847.85,,478,4
547,Mary,Johnson,mary.johnson547@company.com,555-647-7679,2022-09-15,REP,63104.44,0.2,391,4
548,Karen,Hernandez,karen.hernandez548@company.com,555-317-4602,2021-03-17,REP,65511.45,0.1,7,4
549,Jessica,Williams,jessica.williams549@company.com,555-830-7225,2022-03-05,HR,68214.48,,322,5
550,Joseph,Miller,joseph.miller550@company.com,555-211-4343,2023-02-13,SUP,48099.32,,529,3
551,William,Johnson,william.johnson551@company.com,555-332-9736,2025-04-19,ENG,133898.28,,98,6
552,Patricia,Taylor,patricia.taylor552@company.com,555-779-8237,2021-08-14,HR,49076.96,,194,2
553,Linda,Gonzalez,linda.gonzalez553@company.com,555-940-5410,2021-10-31,REP,69553.41,0.05,220,3
554,James,Anderson,james.anderson554@company.com,555-235-3223,2024-05-14,SUP,47265.15,,2,4
555,Elizabeth,Anderson,elizabeth.anderson555@company.com,555-736-2817,2022-07-02,FIN,108025.23,,25,4
556,Barbara,Jones,barbara.jones556@company.com,555-379-6431,2023-03-13,FIN,68147.93,,220,1
557,John,Lopez,john.lopez557@company.com,555-733-8825,2025-02-12,HR,84114.52,,244,2
558,William,Gonzalez,william.gonzalez558@company.com,555-310-5828,2023-04-13,MGR,85977.02,,510,5
559,Susan,Martin,susan.martin559@company.com,555-600-6794,2025-10-25,REP,73054.76,0.05,427,4
560,Jessica,Rodriguez,jessica.rodriguez560@company.com,555-135-7416,2022-11-25,ENG,145977.55,,42,5
561,Susan,Hernandez,susan.hernandez561@company.com,555-404-1547,2022-07-06,HR,68391.51,,372,6
562,John,Wilson,john.wilson562@company.com,555-783-1495,2022-08-17,ENG,144942.25,,221,1
563,Barbara,Anderson,barbara.anderson563@company.com,555-565-7969,2023-06-26,MGR,127210.03,,435,3
564,William,Miller,william.miller564@company.com,555-453-8903,2024-05-28,MGR,126399.47,,429,2
565,Richard,Williams,richard.williams565@company.com,555-108-7248,2021-06-10,FIN,84452.63,,431,1
566,James,Lopez,james.lopez566@company.com,555-772-7938,2021-01-03,ENG,109294.08,,474,3
567,Michael,Davis,michael.davis567@company.com,555-610-6037,2025-05-21,MGR,106694.0,,476,3
568,Sarah,Johnson,sarah.johnson568@company.com,555-871-3414,2022-02-13,REP,73732.5,0.05,229,4
569,David,Brown,david.brown569@company.com,555-612-7147,2021-11-28,HR,76710.24,,517,4
570,Elizabeth,Lopez,elizabeth.lopez570@company.com,555-906-6796,2024-11-01,ENG,131184.34,,302,4
571,John,Lopez,john.lopez571@company.com,555-319-5188,2021-03-02,REP,76829.85,0.05,514,1
572,Jessica,Gonzalez,jessica.gonzalez572@company.com,555-946-9787,2023-10-30,REP,79030.58,0.1,90,5
573,Thomas,Martinez,thomas.martinez573@company.com,555-906-4219,2022-08-01,FIN,64149.15,,379,4
574,Robert,Moore,robert.moore574@company.com,555-883-9938,2024-05-10,MGR,124496.3,,139,4
575,Linda,Moore,linda.moore575@company.com,555-662-8173,2023-03-27,MGR,117895.37,,484,3
576,James,Jackson,james.jackson576@company.com,555-275-5525,2023-07-29,SUP,62302.04,,464,4
577,Susan,Brown,susan.brown577@company.com,555-986-1336,2022-08-18,MGR,124518.17,,367,5
578,Joseph,Jones,joseph.jones578@company.com,555-698-4079,2024-02-02,FIN,108536.49,,272,4
579,Barbara,Garcia,barbara.garcia579@company.com,555-748-9828,2021-02-12,CEO,414898.89,,249,3
580,Sarah,Jones,sarah.jones580@company.com,555-857-5890,2025-02-15,SUP,55672.42,,337,2
581,Linda,Rodriguez,linda.rodriguez581@company.com,555-856-4938,2022-03-27,FIN,67946.22,,237,2
582,Richard,Wilson,richard.wilson582@company.com,555-966-7215,2024-06-06,HR,57649.31,,329,3
583,Richard,Williams,richard.williams583@company.com,555-338-2537,2025-09-07,HR,69858.77,,575,2
584,Karen,Martin,karen.martin584@company.com,555-133-2974,2025-04-15,REP,73816.03,0.2,275,2
585,Jennifer,Hernandez,jennifer.hernandez585@company.com,555-988-7904,2021-12-10,SUP,35432.23,,253,2
586,Patricia,Williams,patricia.williams586@company.com,555-396-7348,2025-03-03,MGR,99864.96,,220,5
587,Mary,Jones,mary.jones587@company.com,555-738-3511,2023-05-28,CEO,332870.45,,395,2
588,Joseph,Hernandez,joseph.hernandez588@company.com,555-934-9734,2021-12-14,REP,82882.37,0.1,181,1
589,Elizabeth,Rodriguez,elizabeth.rodriguez589@company.com,555-904-2470,2023-01-19,CEO,166172.56,,368,6
590,David,Hernandez,david.hernandez590@company.com,555-940-3763,2022-12-12,FIN,80223.57,,536,3
591,James,Davis,james.davis591@company.com,555-762-2815,2022-11-04,ENG,107575.84,,8,6
592,Sarah,Moore,sarah.moore592@company.com,555-920-4627,2025-09-14,REP,58874.69,0.2,566,1
593,Michael,Jones,michael.jones593@company.com,555-561-5637,2025-09-02,SUP,46584.3,,306,4
594,Linda,Thomas,linda.thomas594@company.com,555-802-8678,2022-09-05,REP,87970.02,0.2,582,3
595,Sarah,Jackson,sarah.jackson595@company.com,555-205-7518,2024-05-24,REP,87382.14,0.05,395,5
596,Patricia,Johnson,patricia.johnson596@company.com,555-185-3316,2024-06-17,CEO,306879.02,,96,4
597,Thomas,Thomas,thomas.thomas597@company.com,555-348-7972,2021-03-23,REP,76080.73,0.2,123,3
598,Mary,Wilson,mary.wilson598@company.com,555-673-2409,2024-07-12,MGR,86714.14,,56,6
599,John,Taylor,john.taylor599@company.com,555-828-1045,2023-03-21,ENG,145989.92,,363,1
600,Patricia,Martin,patricia.martin600@company.com,555-435-9024,2022-12-28,MGR,94672.22,,242,2
601,Susan,Rodriguez,susan.rodriguez601@company.com,555-527-6877,2024-08-21,MGR,100554.53,,145,1
602,Mary,Thomas,mary.thomas602@company.com,555-305-1458,2024-10-31,FIN,91149.03,,520,2
603,Linda,Smith,linda.smith603@company.com,555-903-6713,2021-12-13,ENG,137776.16,,161,4
604,James,Hernandez,james.hernandez604@company.com,555-865-6198,2021-10-20,HR,51114.46,,564,3
605,Jennifer,Johnson,jennifer.johnson605@company.com,555-201-2745,2021-09-13,FIN,89473.48,,119,5
606,Joseph,Thomas,joseph.thomas606@company.com,555-224-3475,2025-06-08,HR,81145.87,,511,4
607,Michael,Anderson,michael.anderson607@company.com,555-811-9604,2023-12-29,FIN,90677.64,,384,4
608,Michael,Martin,michael.martin608@company.com,555-935-3172,2021-05-18,MGR,122307.3,,81,4
609,Thomas,Jones,thomas.jones609@company.com,555-216-3716,2023-05-18,CEO,233698.22,,533,5
610,Barbara,Martin,barbara.martin610@company.com,555-521-1835,2023-09-21,ENG,135294.58,,260,2
611,Thomas,Moore,thomas.moore611@company.com,555-552-2475,2022-03-11,SUP,63216.36,,287,3
612,Karen,Taylor,karen.taylor612@company.com,555-244-1903,2025-12-27,MGR,122884.17,,428,3
613,Richard,Martinez,richard.martinez613@company.com,555-409-7832,2021-03-04,ENG,134072.44,,548,6
614,Michael,Miller,michael.miller614@company.com,555-230-6185,2024-05-22,MGR,86045.02,,460,6
615,Richard,Miller,richard.miller615@company.com,555-648-5776,2022-07-15,ENG,121731.53,,548,6
616,Karen,Davis,karen.davis616@company.com,555-732-4261,2025-12-05,ENG,156008.94,,404,3
617,Robert,Davis,robert.davis617@company.com,555-824-7172,2022-07-18,REP,83837.66,0.05,84,2
618,David,Gonzalez,david.gonzalez618@company.com,555-785-1828,2022-11-19,CEO,162776.22,,140,4
619,Charles,Brown,charles.brown619@company.com,555-583-8474,2022-03-22,FIN,86745.41,,424,5
620,Jessica,Martin,jessica.martin620@company.com,555-164-5607,2025-04-08,ENG,103267.96,,17,2
621,Richard,Moore,richard.moore621@company.com,555-153-5403,2025-05-22,HR,57675.72,,241,1
622,Susan,Johnson,susan.johnson622@company.com,555-227-6227,2024-07-07,CEO,312886.52,,436,2
623,William,Davis,william.davis623@company.com,555-798-2756,2023-06-28,FIN,76739.12,,544,4
624,David,Taylor,david.taylor624@company.com,555-223-1530,2022-01-04,MGR,80612.88,,49,1
625,Joseph,Brown,joseph.brown625@company.com,555-705-6343,2023-07-03,HR,74385.03,,288,3
626,Karen,Williams,karen.williams626@company.com,555-407-7209,2021-04-02,MGR,139263.94,,75,1
627,Susan,Brown,susan.brown627@company.com,555-699-5815,2024-05-17,MGR,132972.83,,620,4
628,Patricia,Martin,patricia.martin628@company.com,555-471-8207,2025-11-29,HR,66936.74,,30,3
629,Karen,Gonzalez,karen.gonzalez629@company.com,555-260-8621,2025-04-09,SUP,47018.37,,68,6
630,Patricia,Thomas,patricia.thomas630@company.com,555-147-7258,2021-12-16,REP,45719.82,0.2,126,3
631,Joseph,Garcia,joseph.garcia631@company.com,555-671-9828,2025-01-25,HR,83723.55,,178,2
632,John,Johnson,john.johnson632@company.com,555-521-7268,2025-07-25,FIN,95518.35,,144,5
633,Joseph,Jones,joseph.jones633@company.com,555-143-8658,2023-11-07,CEO,439210.07,,308,6
634,Sarah,Wilson,sarah.wilson634@company.com,555-495-8791,2024-05-23,MGR,107882.66,,454,5
635,William,Hernandez,william.hernandez635@company.com,555-429-2718,2023-01-04,FIN,99327.6,,447,1
636,Robert,Jackson,robert.jackson636@company.com,555-935-1700,2023-08-21,SUP,44279.95,,190,3
637,William,Taylor,william.taylor637@company.com,555-275-4438,2025-11-03,REP,64246.85,0.15,79,3
638,Patricia,Martin,patricia.martin638@company.com,555-308-4465,2025-06-28,FIN,105801.3,,508,3
639,Joseph,Davis,joseph.davis639@company.com,555-306-7572,2023-02-17,HR,68468.62,,354,1
640,David,Johnson,david.johnson640@company.com,555-965-3276,2023-03-23,SUP,49831.47,,134,1
641,Charles,Brown,charles.brown641@company.com,555-288-4830,2022-09-08,ENG,125391.95,,95,5
642,William,Garcia,william.garcia642@company.com,555-303-2990,2022-01-29,REP,56424.13,0.1,465,3
643,Jennifer,Miller,jennifer.miller643@company.com,555-231-3342,2025-01-20,MGR,111580.22,,148,1
644,Jennifer,Smith,jennifer.smith644@company.com,555-436-6349,2025-11-25,REP,82524.95,0.2,621,4
645,William,Smith,william.smith645@company.com,555-802-8473,2025-05-23,SUP,61701.78,,225,6
646,Patricia,Rodriguez,patricia.rodriguez646@company.com,555-365-6868,2024-07-25,REP,75607.23,0.15,432,1
647,Barbara,Jones,barbara.jones647@company.com,555-636-5468,2024-10-19,CEO,315781.94,,582,1
648,Robert,Garcia,robert.garcia648@company.com,555-356-3663,2025-06-25,CEO,375619.93,,319,6
649,Karen,Gonzalez,karen.gonzalez649@company.com,555-598-6875,2024-03-09,REP,67840.96,0.1,448,4
650,Susan,Martinez,susan.martinez650@company.com,555-182-5826,2025-07-07,HR,73853.6,,615,4
651,Richard,Williams,richard.williams651@company.com,555-707-9556,2022-10-25,ENG,120435.97,,121,2
652,John,Jackson,john.jackson652@company.com,555-357-8966,2022-04-22,ENG,80779.98,,135,2
653,Thomas,Hernandez,thomas.hernandez653@company.com,555-184-5822,2024-10-02,FIN,63569.19,,289,4
654,Michael,Gonzalez,michael.gonzalez654@company.com,555-295-9226,2025-09-05,REP,86326.01,0.2,253,6
655,Jessica,Lopez,jessica.lopez655@company.com,555-150-2409,2025-10-26,MGR,136196.82,,170,1
656,Barbara,Brown,barbara.brown656@company.com,555-331-9754,2022-11-26,MGR,117060.7,,109,4
657,Michael,Lopez,michael.lopez657@company.com,555-577-4167,2023-07-10,FIN,75006.35,,222,2
658,Joseph,Garcia,joseph.garcia658@company.com,555-825-1636,2022-10-03,HR,73448.52,,51,2
659,Michael,Taylor,michael.taylor659@company.com,555-470-6978,2024-03-24,MGR,105440.13,,415,2
660,Elizabeth,Smith,elizabeth.smith660@company.com,555-841-3572,2024-07-21,FIN,89063.6,,167,2
661,Richard,Martin,richard.martin661@company.com,555-160-7391,2024-04-14,FIN,77347.22,,624,1
662,Linda,Martinez,linda.martinez662@company.com,555-940-7114,2021-02-08,MGR,94111.14,,610,4
663,Jennifer,Jackson,jennifer.jackson663@company.com,555-267-3191,2023-11-20,ENG,89502.99,,214,6
664,Thomas,Moore,thomas.moore664@company.com,555-819-7962,2021-06-05,HR,48464.21,,663,5
665,Charles,Miller,charles.miller665@company.com,555-987-9845,2023-05-28,FIN,74599.6,,338,1
666,Michael,Rodriguez,michael.rodriguez666@company.com,555-604-3221,2021-08-24,REP,70857.44,0.05,486,3
667,Jessica,Gonzalez,jessica.gonzalez667@company.com,555-489-3774,2021-06-04,HR,62965.4,,84,1
668,Elizabeth,Williams,elizabeth.williams668@company.com,555-471-2510,2022-03-18,HR,77409.68,,429,5
669,Joseph,Moore,joseph.moore669@company.com,555-833-8334,2022-09-02,REP,44069.8,0.15,623,1
670,Charles,Rodriguez,charles.rodriguez670@company.com,555-884-6146,2025-04-26,SUP,41083.3,,11,1
671,Mary,Davis,mary.davis671@company.com,555-562-7446,2022-10-28,MGR,86144.81,,527,2
672,Elizabeth,Davis,elizabeth.davis672@company.com,555-254-9477,2023-03-15,FIN,80245.02,,608,5
673,John,Jackson,john.jackson673@company.com,555-724-1518,2022-03-03,MGR,83778.82,,373,1
674,Linda,Johnson,linda.johnson674@company.com,555-250-6640,2023-07-15,MGR,83336.65,,45,6
675,Linda,Miller,linda.miller675@company.com,555-723-5499,2022-12-11,ENG,124137.79,,210,1
676,Susan,Smith,susan.smith676@company.com,555-494-3555,2024-08-20,HR,76450.15,,535,1
677,Joseph,Williams,joseph.williams677@company.com,555-661-4302,2025-08-21,ENG,159938.22,,114,2
678,Robert,Williams,robert.williams678@company.com,555-926-6480,2024-05-08,FIN,67570.46,,425,3
679,William,Garcia,william.garcia679@company.com,555-496-2764,2022-08-14,FIN,94000.99,,268,4
680,Mary,Hernandez,mary.hernandez680@company.com,555-555-8608,2023-06-20,CEO,498512.57,,304,1
681,Karen,Martinez,karen.martinez681@company.com,555-908-9134,2023-05-16,MGR,127426.46,,305,5
682,Karen,Hernandez,karen.hernandez682@company.com,555-762-1051,2025-04-21,REP,78494.41,0.05,358,1
683,Mary,Garcia,mary.garcia683@company.com,555-284-6017,2025-03-06,ENG,81090.51,,384,4
684,Joseph,Smith,joseph.smith684@company.com,555-701-4162,2022-03-26,CEO,435554.56,,141,1
685,Thomas,Rodriguez,thomas.rodriguez685@company.com,555-446-1140,2024-07-19,ENG,108821.82,,326,5
686,Barbara,Johnson,barbara.johnson686@company.com,555-446-1354,2023-09-13,SUP,52991.06,,545,1
687,Jennifer,Martinez,jennifer.martinez687@company.com,555-593-4464,2021-06-09,MGR,118873.84,,66,3
688,Robert,Jones,robert.jones688@company.com,555-601-9565,2021-10-26,FIN,79859.73,,338,3
689,Linda,Martinez,linda.martinez689@company.com,555-814-1611,2024-08-27,MGR,105929.6,,600,6
690,Robert,Garcia,robert.garcia690@company.com,555-131-5482,2022-09-07,FIN,95850.98,,87,6
691,Patricia,Johnson,patricia.johnson691@company.com,555-503-8399,2023-07-17,REP,67281.57,0.2,138,4
692,Richard,Rodriguez,richard.rodriguez692@company.com,555-985-2091,2022-08-31,CEO,423791.78,,137,5
693,Richard,Williams,richard.williams693@company.com,555-615-4279,2021-02-11,HR,57683.01,,415,3
694,David,Gonzalez,david.gonzalez694@company.com,555-377-5911,2024-05-15,FIN,107161.34,,548,4
695,Michael,Miller,michael.miller695@company.com,555-949-1128,2022-11-28,ENG,88147.07,,440,1
696,Jessica,Johnson,jessica.johnson696@company.com,555-628-7722,2025-12-30,ENG,133040.78,,62,4
697,Linda,Anderson,linda.anderson697@company.com,555-119-5776,2024-02-05,REP,57023.36,0.1,606,1
698,Richard,Anderson,richard.anderson698@company.com,555-920-1169,2021-08-09,ENG,108721.22,,381,4
699,Barbara,Anderson,barbara.anderson699@company.com,555-106-8874,2024-03-22,SUP,62294.96,,153,2
700,Jessica,Miller,jessica.miller700@company.com,555-927-8555,2025-01-24,CEO,213457.62,,513,5
701,Barbara,Gonzalez,barbara.gonzalez701@company.com,555-363-4921,2025-05-31,REP,64195.07,0.15,547,4
702,Barbara,Wilson,barbara.wilson702@company.com,555-358-1403,2023-04-02,CEO,432250.61,,3,4
703,Patricia,Lopez,patricia.lopez703@company.com,555-932-6458,2023-10-20,FIN,62894.48,,468,5
704,Patricia,Wilson,patricia.wilson704@company.com,555-195-1018,2023-09-10,MGR,110013.64,,150,2
705,Karen,Garcia,karen.garcia705@company.com,555-902-3155,2025-04-13,FIN,76421.15,,153,5
706,Michael,Gonzalez,michael.gonzalez706@company.com,555-392-8297,2025-01-19,MGR,89130.03,,275,2
707,James,Miller,james.miller707@company.com,555-498-6536,2021-10-03,FIN,88155.65,,475,1
708,Mary,Johnson,mary.johnson708@company.com,555-356-1370,2025-01-22,REP,73122.89,0.05,429,5
709,Mary,Lopez,mary.lopez709@company.com,555-571-1370,2025-01-01,SUP,58426.52,,614,3
710,Sarah,Lopez,sarah.lopez710@company.com,555-574-5057,2024-08-29,ENG,140213.94,,362,5
711,Mary,Johnson,mary.johnson711@company.com,555-265-2139,2021-09-22,MGR,101213.24,,174,1
712,Michael,Smith,michael.smith712@company.com,555-449-4435,2022-04-25,HR,83405.99,,238,3
713,Elizabeth,Davis,elizabeth.davis713@company.com,555-342-4206,2021-02-25,HR,61949.04,,500,4
714,William,Wilson,william.wilson714@company.com,555-783-2851,2025-09-26,REP,57787.06,0.1,655,1
715,John,Moore,john.moore715@company.com,555-494-3344,2022-03-15,CEO,489367.29,,529,5
716,Sarah,Johnson,sarah.johnson716@company.com,555-377-3090,2024-05-21,CEO,488403.78,,694,4
717,Jennifer,Martinez,jennifer.martinez717@company.com,555-691-1316,2023-07-07,MGR,134228.67,,167,2
718,James,Williams,james.williams718@company.com,555-686-4976,2023-11-06,MGR,101976.9,,611,4
719,John,Rodriguez,john.rodriguez719@company.com,555-501-2099,2022-12-23,SUP,56973.05,,45,1
720,Jennifer,Martin,jennifer.martin720@company.com,555-994-6522,2021-08-05,SUP,40979.96,,442,1
721,Patricia,Lopez,patricia.lopez721@company.com,555-320-7139,2023-09-20,REP,48614.06,0.1,471,6
722,Jessica,Thomas,jessica.thomas722@company.com,555-986-3516,2021-11-28,FIN,83568.13,,570,2
723,James,Garcia,james.garcia723@company.com,555-374-4254,2021-06-04,HR,47664.04,,610,4
724,Michael,Lopez,michael.lopez724@company.com,555-243-4918,2025-09-13,HR,46679.22,,433,6
725,Jennifer,Taylor,jennifer.taylor725@company.com,555-674-7647,2022-03-11,CEO,430894.36,,71,6
726,Patricia,Moore,patricia.moore726@company.com,555-832-1093,2024-03-11,FIN,100926.87,,478,6
727,David,Lopez,david.lopez727@company.com,555-394-4672,2025-08-25,MGR,133642.85,,709,4
728,Karen,Hernandez,karen.hernandez728@company.com,555-676-2862,2021-12-18,SUP,51446.8,,672,6
729,Karen,Garcia,karen.garcia729@company.com,555-194-7057,2022-11-29,FIN,62481.91,,558,1
730,Linda,Brown,linda.brown730@company.com,555-250-7619,2023-05-14,SUP,56035.48,,372,6
731,Joseph,Davis,joseph.davis731@company.com,555-666-3155,2025-01-26,ENG,88716.66,,128,2
732,Barbara,Smith,barbara.smith732@company.com,555-332-8612,2023-02-09,CEO,480367.14,,422,5
733,Michael,Garcia,michael.garcia733@company.com,555-711-1345,2023-06-26,REP,66922.17,0.1,59,5
734,Richard,Jones,richard.jones734@company.com,555-244-1400,2023-10-20,HR,66109.19,,115,2
735,Richard,Jones,richard.jones735@company.com,555-276-5074,2021-05-14,CEO,435471.43,,147,3
736,Thomas,Taylor,thomas.taylor736@company.com,555-833-9020,2022-02-19,ENG,89903.66,,322,2
737,Linda,Brown,linda.brown737@company.com,555-157-6367,2023-01-19,REP,50548.41,0.1,132,4
738,James,Jackson,james.jackson738@company.com,555-277-7161,2021-06-18,CEO,214538.28,,343,4
739,Patricia,Rodriguez,patricia.rodriguez739@company.com,555-680-4742,2023-06-07,MGR,126181.42,,434,2
740,Jennifer,Thomas,jennifer.thomas740@company.com,555-250-7549,2023-09-17,SUP,57770.28,,200,5
741,Mary,Wilson,mary.wilson741@company.com,555-670-8810,2022-10-03,ENG,107093.81,,602,4
742,Robert,Jackson,robert.jackson742@company.com,555-454-4766,2021-05-18,ENG,141862.47,,257,3
743,Karen,Gonzalez,karen.gonzalez743@company.com,555-654-8325,2021-04-22,MGR,84209.01,,451,5
744,Sarah,Gonzalez,sarah.gonzalez744@company.com,555-731-2732,2022-11-23,SUP,42442.72,,714,6
745,William,Jones,william.jones745@company.com,555-994-6360,2023-10-20,SUP,44621.63,,365,5
746,John,Taylor,john.taylor746@company.com,555-713-9898,2024-08-06,MGR,107622.4,,589,4
747,Patricia,Jackson,patricia.jackson747@company.com,555-935-7302,2023-08-13,ENG,92935.21,,579,6
748,Jennifer,Gonzalez,jennifer.gonzalez748@company.com,555-585-9222,2024-06-20,HR,70018.43,,644,6
749,Jessica,Moore,jessica.moore749@company.com,555-722-2151,2025-01-08,FIN,63909.39,,471,5
750,Elizabeth,Taylor,elizabeth.taylor750@company.com,555-273-7031,2022-06-06,SUP,39490.43,,382,4
751,Mary,Jones,mary.jones751@company.com,555-660-1942,2025-12-25,REP,67762.6,0.15,292,4
752,Linda,Brown,linda.brown752@company.com,555-107-1891,2021-04-11,CEO,235953.9,,622,6
753,Thomas,Davis,thomas.davis753@company.com,555-260-7200,2022-03-23,FIN,68813.94,,596,2
754,James,Martin,james.martin754@company.com,555-350-7451,2024-10-26,REP,63024.53,0.15,99,6
755,Barbara,Martin,barbara.martin755@company.com,555-576-6835,2023-11-11,FIN,79667.93,,563,5
756,Elizabeth,Johnson,elizabeth.johnson756@company.com,555-114-4326,2021-12-22,MGR,114347.48,,547,2
757,Joseph,Garcia,joseph.garcia757@company.com,555-605-6383,2023-06-17,REP,71514.78,0.15,242,2
758,Patricia,Lopez,patricia.lopez758@company.com,555-923-6348,2025-12-29,FIN,90476.85,,435,4
759,Thomas,Wilson,thomas.wilson759@company.com,555-645-9519,2023-10-03,SUP,63340.12,,512,1
760,David,Johnson,david.johnson760@company.com,555-299-1247,2025-01-18,FIN,74292.83,,502,3
761,William,Garcia,william.garcia761@company.com,555-506-1575,2022-08-30,ENG,104515.32,,60,5
762,William,Smith,william.smith762@company.com,555-327-1353,2022-11-09,FIN,68243.47,,63,4
763,Jessica,Garcia,jessica.garcia763@company.com,555-323-1115,2024-01-23,ENG,147943.71,,614,5
764,Karen,Rodriguez,karen.rodriguez764@company.com,555-810-5132,2023-11-07,FIN,87538.67,,575,3
765,William,Jones,william.jones765@company.com,555-426-3420,2024-09-14,FIN,66364.17,,751,4
766,John,Gonzalez,john.gonzalez766@company.com,555-514-8506,2025-01-14,ENG,99533.04,,430,1
767,Linda,Gonzalez,linda.gonzalez767@company.com,555-236-1121,2022-02-22,MGR,80294.34,,147,4
768,Mary,Brown,mary.brown768@company.com,555-912-1651,2024-10-22,MGR,133643.29,,540,5
769,James,Williams,james.williams769@company.com,555-477-3865,2025-02-05,CEO,377822.58,,315,4
770,William,Hernandez,william.hernandez770@company.com,555-281-8151,2024-10-04,HR,62623.86,,671,5
771,Michael,Miller,michael.miller771@company.com,555-830-9704,2023-06-14,MGR,82528.59,,99,5
772,Thomas,Williams,thomas.williams772@company.com,555-287-1244,2023-07-02,MGR,135076.4,,58,1
773,David,Taylor,david.taylor773@company.com,555-644-2184,2024-07-30,MGR,96307.21,,166,2
774,William,Miller,william.miller774@company.com,555-338-6390,2024-06-04,FIN,108130.59,,596,1
775,Richard,Thomas,richard.thomas775@company.com,555-752-7539,2021-09-04,CEO,176361.73,,205,3
776,Thomas,Martinez,thomas.martinez776@company.com,555-511-6864,2022-04-16,CEO,472027.66,,279,2
777,Sarah,Davis,sarah.davis777@company.com,555-242-7050,2023-07-14,REP,42275.8,0.1,757,1
778,Mary,Garcia,mary.garcia778@company.com,555-350-4935,2023-08-18,CEO,415871.81,,412,4
779,Charles,Hernandez,charles.hernandez779@company.com,555-324-4409,2022-04-04,SUP,61596.68,,538,1
780,Richard,Gonzalez,richard.gonzalez780@company.com,555-586-1338,2025-09-04,HR,54617.04,,236,5
781,Michael,Hernandez,michael.hernandez781@company.com,555-994-3829,2022-04-10,ENG,95983.69,,564,6
782,Mary,Jackson,mary.jackson782@company.com,555-207-1398,2023-11-22,FIN,74236.97,,211,4
783,Elizabeth,Davis,elizabeth.davis783@company.com,555-325-2691,2025-11-20,MGR,105842.49,,749,2
784,Robert,Hernandez,robert.hernandez784@company.com,555-136-5462,2023-04-24,FIN,69214.18,,718,1
785,Patricia,Williams,patricia.williams785@company.com,555-305-5820,2024-09-23,MGR,90817.7,,602,2
786,William,Davis,william.davis786@company.com,555-865-5678,2021-03-04,SUP,38946.69,,631,2
787,Sarah,Taylor,sarah.taylor787@company.com,555-784-7823,2021-06-11,ENG,81288.93,,378,4
788,James,Smith,james.smith788@company.com,555-195-7156,2022-01-26,FIN,93537.68,,365,2
789,Thomas,Davis,thomas.davis789@company.com,555-150-4690,2021-07-20,REP,85611.39,0.05,74,6
790,David,Moore,david.moore790@company.com,555-470-7194,2021-05-14,HR,78745.0,,377,3
791,Susan,Moore,susan.moore791@company.com,555-961-5178,2024-04-20,ENG,124591.26,,684,4
792,Thomas,Wilson,thomas.wilson792@company.com,555-229-6708,2023-01-07,ENG,103378.82,,42,3
793,Charles,Smith,charles.smith793@company.com,555-787-6885,2025-03-24,CEO,499332.94,,212,3
794,Jennifer,Davis,jennifer.davis794@company.com,555-974-9230,2024-03-10,HR,58616.35,,565,6
795,Michael,Davis,michael.davis795@company.com,555-833-6454,2023-07-21,MGR,130517.53,,162,5
796,Richard,Johnson,richard.johnson796@company.com,555-215-5865,2023-05-26,REP,52628.61,0.1,504,2
797,Charles,Johnson,charles.johnson797@company.com,555-965-7583,2023-12-04,ENG,110830.37,,23,2
798,William,Johnson,william.johnson798@company.com,555-891-3097,2024-08-21,CEO,346167.09,,674,4
799,Elizabeth,Williams,elizabeth.williams799@company.com,555-692-7496,2023-07-05,HR,84465.5,,457,4
800,Barbara,Taylor,barbara.taylor800@company.com,555-605-4284,2022-07-29,ENG,86101.45,,755,4
801,Richard,Wilson,richard.wilson801@company.com,555-255-4744,2023-03-20,HR,80626.78,,70,2
802,Mary,Hernandez,mary.hernandez802@company.com,555-471-8973,2021-12-20,ENG,83313.51,,116,5
803,Jessica,Garcia,jessica.garcia803@company.com,555-515-8225,2024-03-22,FIN,66791.44,,328,3
804,Sarah,Johnson,sarah.johnson804@company.com,555-512-5207,2025-11-03,SUP,37943.75,,351,6
805,Patricia,Anderson,patricia.anderson805@company.com,555-469-8251,2021-12-26,FIN,78551.08,,131,6
806,Joseph,Smith,joseph.smith806@company.com,555-407-8435,2023-08-27,CEO,397651.46,,87,6
807,David,Williams,david.williams807@company.com,555-656-1569,2022-05-31,HR,49331.56,,96,3
808,Robert,Taylor,robert.taylor808@company.com,555-867-8462,2024-09-24,HR,75487.2,,347,1
809,James,Smith,james.smith809@company.com,555-484-9416,2024-07-18,SUP,61431.9,,803,3
810,Robert,Moore,robert.moore810@company.com,555-324-1769,2023-04-17,ENG,77928.99,,207,4
811,Joseph,Williams,joseph.williams811@company.com,555-108-3825,2021-02-06,HR,58289.34,,634,1
812,Robert,Rodriguez,robert.rodriguez812@company.com,555-841-9202,2025-03-18,ENG,133455.06,,650,2
